,tech,tech_specific,Year,Capex_declinefactor,Opex_declinefactor
786,Storage,Storage Adiabatic Compressed Air Energy,2036,0.13373298699571023,0.14153096175505198
787,Storage,Storage Adiabatic Compressed Air Energy,2037,0.14101640072112787,0.14877131560569978
788,Storage,Storage Adiabatic Compressed Air Energy,2038,0.14837333330979163,0.1561242235620739
789,Storage,Storage Adiabatic Compressed Air Energy,2039,0.1558086332424864,0.16360549591263407
790,Storage,Storage Adiabatic Compressed Air Energy,2040,0.16332714901272993,0.1712309429240122
791,Storage,Storage Adiabatic Compressed Air Energy,2041,0.17093372909766913,0.17901637487739208
792,Storage,Storage Adiabatic Compressed Air Energy,2042,0.1786332219871838,0.1869776020575955
793,Storage,Storage Adiabatic Compressed Air Energy,2043,0.18643047616114927,0.19513043473125435
794,Storage,Storage Adiabatic Compressed Air Energy,2044,0.19433034011035488,0.2034906831831904
795,Storage,Storage Adiabatic Compressed Air Energy,2045,0.2023376623137665,0.21207415768367355
796,Storage,Storage Adiabatic Compressed Air Energy,2046,0.21045729126217338,0.22089666851024958
797,Storage,Storage Adiabatic Compressed Air Energy,2047,0.21869407543636044,0.22997402594046434
798,Storage,Storage Adiabatic Compressed Air Energy,2048,0.22705286332347896,0.23932204025186365
799,Storage,Storage Adiabatic Compressed Air Energy,2049,0.2355385034070423,0.24895652172563132
800,Storage,Storage Adiabatic Compressed Air Energy,2050,0.24415584417238279,0.2588932806283992
801,Storage,Storage Adiabatic Compressed Air Energy,2051,0.24857142857142855,0.2608695652173913
802,Storage,Storage Adiabatic Compressed Air Energy,2052,0.24857142857142855,0.2608695652173913
803,Storage,Storage Adiabatic Compressed Air Energy,2053,0.24857142857142855,0.2608695652173913
804,Storage,Storage Adiabatic Compressed Air Energy,2054,0.24857142857142855,0.2608695652173913
805,Storage,Storage Adiabatic Compressed Air Energy,2055,0.24857142857142855,0.2608695652173913
806,Storage,Storage Adiabatic Compressed Air Energy,2056,0.24857142857142855,0.2608695652173913
807,Storage,Storage Adiabatic Compressed Air Energy,2057,0.24857142857142855,0.2608695652173913
808,Storage,Storage Adiabatic Compressed Air Energy,2058,0.24857142857142855,0.2608695652173913
809,Storage,Storage Adiabatic Compressed Air Energy,2059,0.24857142857142855,0.2608695652173913
810,Storage,Storage Adiabatic Compressed Air Energy,2060,0.24857142857142855,0.2608695652173913
811,Storage,Storage Adiabatic Compressed Air Energy,2061,0.24857142857142855,0.2608695652173913
812,Storage,Storage Adiabatic Compressed Air Energy,2062,0.24857142857142855,0.2608695652173913
813,Storage,Storage Adiabatic Compressed Air Energy,2063,0.24857142857142855,0.2608695652173913
814,Storage,Storage Adiabatic Compressed Air Energy,2064,0.24857142857142855,0.2608695652173913
815,Storage,Storage Adiabatic Compressed Air Energy,2065,0.24857142857142855,0.2608695652173913
816,Storage,Storage Battery (prosumer),2015,-0.01762089875410311,0.03183123283088207
817,Storage,Storage Battery (prosumer),2016,0.05259487946750596,0.149006761261262
818,Storage,Storage Battery (prosumer),2017,0.11857800124562345,0.25556915206834674
819,Storage,Storage Battery (prosumer),2018,0.18046648026211187,0.35199660377111286
820,Storage,Storage Battery (prosumer),2019,0.23839833011152223,0.4387673137243837
821,Storage,Storage Battery (prosumer),2020,0.29251156459213234,0.5163594806799665
822,Storage,Storage Battery (prosumer),2021,0.34294419712387025,0.5852513021090999
823,Storage,Storage Battery (prosumer),2022,0.38983424147590995,0.6459209761815146
824,Storage,Storage Battery (prosumer),2023,0.4333197113010101,0.698846701416187
825,Storage,Storage Battery (prosumer),2024,0.4735386202519294,0.7445066749351099
826,Storage,Storage Battery (prosumer),2025,0.5106289819232188,0.7833790952572599
827,Storage,Storage Battery (prosumer),2026,0.5447288099967409,0.8159421609016135
828,Storage,Storage Battery (prosumer),2027,0.5759761180961505,0.8426740686409175
829,Storage,Storage Battery (prosumer),2028,0.6045089198451024,0.8640530179254711
830,Storage,Storage Battery (prosumer),2029,0.6304652289545629,0.8805572056444362
831,Storage,Storage Battery (prosumer),2030,0.6539830589899793,0.8926648304332048
832,Storage,Storage Battery (prosumer),2031,0.6752004236332141,0.9008540902286768
833,Storage,Storage Battery (prosumer),2032,0.6942553365661297,0.9056031826185063
834,Storage,Storage Battery (prosumer),2033,0.711285811412381,0.907390306587331
835,Storage,Storage Battery (prosumer),2034,0.7264298617956229,0.9066936590243131
836,Storage,Storage Battery (prosumer),2035,0.7398255012813024,0.9039914386812598
837,Storage,Storage Battery (prosumer),2036,0.7516107436968014,0.8997618434950709
838,Storage,Storage Battery (prosumer),2037,0.7619236024911515,0.894483071169816
839,Storage,Storage Battery (prosumer),2038,0.7709020915499423,0.8886333203408867
840,Storage,Storage Battery (prosumer),2039,0.7786842242639977,0.8826907881302759
841,Storage,Storage Battery (prosumer),2040,0.785408014402492,0.8771336734062061
842,Storage,Storage Battery (prosumer),2041,0.7912114755890798,0.8724401739891618
843,Storage,Storage Battery (prosumer),2042,0.7962326214765199,0.8690884873503819
844,Storage,Storage Battery (prosumer),2043,0.8006094656593632,0.8675568124745041
845,Storage,Storage Battery (prosumer),2044,0.80448002187768,0.8683233463671058
846,Storage,Storage Battery (prosumer),2045,0.8079823036969174,0.871866287663579
847,Storage,Storage Battery (prosumer),2046,0.8112543248280417,0.8786638345336542
848,Storage,Storage Battery (prosumer),2047,0.814434098865604,0.8891941845649853
849,Storage,Storage Battery (prosumer),2048,0.8176596394332591,0.9039355359273031
850,Storage,Storage Battery (prosumer),2049,0.8210689602128696,0.9233660866739228
851,Storage,Storage Battery (prosumer),2050,0.8248000748862978,0.9479640347417444
852,Storage,Storage Battery (prosumer),2051,0.8282524266518702,0.9232303991515656
853,Storage,Storage Battery (prosumer),2052,0.8282524266518702,0.9232303991515656
854,Storage,Storage Battery (prosumer),2053,0.8282524266518702,0.9232303991515656
855,Storage,Storage Battery (prosumer),2054,0.8282524266518702,0.9232303991515656
856,Storage,Storage Battery (prosumer),2055,0.8282524266518702,0.9232303991515656
857,Storage,Storage Battery (prosumer),2056,0.8282524266518702,0.9232303991515656
858,Storage,Storage Battery (prosumer),2057,0.8282524266518702,0.9232303991515656
859,Storage,Storage Battery (prosumer),2058,0.8282524266518702,0.9232303991515656
860,Storage,Storage Battery (prosumer),2059,0.8282524266518702,0.9232303991515656
861,Storage,Storage Battery (prosumer),2060,0.8282524266518702,0.9232303991515656
862,Storage,Storage Battery (prosumer),2061,0.8282524266518702,0.9232303991515656
863,Storage,Storage Battery (prosumer),2062,0.8282524266518702,0.9232303991515656
864,Storage,Storage Battery (prosumer),2063,0.8282524266518702,0.9232303991515656
865,Storage,Storage Battery (prosumer),2064,0.8282524266518702,0.9232303991515656
866,Storage,Storage Battery (prosumer),2065,0.8282524266518702,0.9232303991515656
867,Storage,Storage Gas,2015,0.0,0.0
868,Storage,Storage Gas,2016,0.0,0.0
869,Storage,Storage Gas,2017,0.0,0.0
870,Storage,Storage Gas,2018,0.0,0.0
871,Storage,Storage Gas,2019,0.0,0.0
872,Storage,Storage Gas,2020,0.0,0.0
873,Storage,Storage Gas,2021,0.0,0.0
874,Storage,Storage Gas,2022,0.0,0.0
875,Storage,Storage Gas,2023,0.0,0.0
876,Storage,Storage Gas,2024,0.0,0.0
877,Storage,Storage Gas,2025,0.0,0.0
878,Storage,Storage Gas,2026,0.0,0.0
879,Storage,Storage Gas,2027,0.0,0.0
880,Storage,Storage Gas,2028,0.0,0.0
881,Storage,Storage Gas,2029,0.0,0.0
882,Storage,Storage Gas,2030,0.0,0.0
883,Storage,Storage Gas,2031,0.0,0.0
884,Storage,Storage Gas,2032,0.0,0.0
885,Storage,Storage Gas,2033,0.0,0.0
886,Storage,Storage Gas,2034,0.0,0.0
887,Storage,Storage Gas,2035,0.0,0.0
888,Storage,Storage Gas,2036,0.0,0.0
889,Storage,Storage Gas,2037,0.0,0.0
890,Storage,Storage Gas,2038,0.0,0.0
891,Storage,Storage Gas,2039,0.0,0.0
892,Storage,Storage Gas,2040,0.0,0.0
893,Storage,Storage Gas,2041,0.0,0.0
894,Storage,Storage Gas,2042,0.0,0.0
895,Storage,Storage Gas,2043,0.0,0.0
896,Storage,Storage Gas,2044,0.0,0.0
897,Storage,Storage Gas,2045,0.0,0.0
898,Storage,Storage Gas,2046,0.0,0.0
899,Storage,Storage Gas,2047,0.0,0.0
900,Storage,Storage Gas,2048,0.0,0.0
901,Storage,Storage Gas,2049,0.0,0.0
902,Storage,Storage Gas,2050,0.0,0.0
903,Storage,Storage Gas,2051,0.0,0.0
904,Storage,Storage Gas,2052,0.0,0.0
905,Storage,Storage Gas,2053,0.0,0.0
906,Storage,Storage Gas,2054,0.0,0.0
907,Storage,Storage Gas,2055,0.0,0.0
908,Storage,Storage Gas,2056,0.0,0.0
909,Storage,Storage Gas,2057,0.0,0.0
910,Storage,Storage Gas,2058,0.0,0.0
911,Storage,Storage Gas,2059,0.0,0.0
912,Storage,Storage Gas,2060,0.0,0.0
913,Storage,Storage Gas,2061,0.0,0.0
914,Storage,Storage Gas,2062,0.0,0.0
915,Storage,Storage Gas,2063,0.0,0.0
916,Storage,Storage Gas,2064,0.0,0.0
917,Storage,Storage Gas,2065,0.0,0.0
918,Storage,Storage Pumped Hydro,2015,0.0,0.0
919,Storage,Storage Pumped Hydro,2016,0.0,0.0
920,Storage,Storage Pumped Hydro,2017,0.0,0.0
921,Storage,Storage Pumped Hydro,2018,0.0,0.0
922,Storage,Storage Pumped Hydro,2019,0.0,0.0
923,Storage,Storage Pumped Hydro,2020,0.0,0.0
924,Storage,Storage Pumped Hydro,2021,0.0,0.0
925,Storage,Storage Pumped Hydro,2022,0.0,0.0
926,Storage,Storage Pumped Hydro,2023,0.0,0.0
927,Storage,Storage Pumped Hydro,2024,0.0,0.0
928,Storage,Storage Pumped Hydro,2025,0.0,0.0
929,Storage,Storage Pumped Hydro,2026,0.0,0.0
930,Storage,Storage Pumped Hydro,2027,0.0,0.0
931,Storage,Storage Pumped Hydro,2028,0.0,0.0
932,Storage,Storage Pumped Hydro,2029,0.0,0.0
933,Storage,Storage Pumped Hydro,2030,0.0,0.0
934,Storage,Storage Pumped Hydro,2031,0.0,0.0
935,Storage,Storage Pumped Hydro,2032,0.0,0.0
936,Storage,Storage Pumped Hydro,2033,0.0,0.0
937,Storage,Storage Pumped Hydro,2034,0.0,0.0
938,Storage,Storage Pumped Hydro,2035,0.0,0.0
939,Storage,Storage Pumped Hydro,2036,0.0,0.0
940,Storage,Storage Pumped Hydro,2037,0.0,0.0
941,Storage,Storage Pumped Hydro,2038,0.0,0.0
942,Storage,Storage Pumped Hydro,2039,0.0,0.0
943,Storage,Storage Pumped Hydro,2040,0.0,0.0
944,Storage,Storage Pumped Hydro,2041,0.0,0.0
945,Storage,Storage Pumped Hydro,2042,0.0,0.0
946,Storage,Storage Pumped Hydro,2043,0.0,0.0
947,Storage,Storage Pumped Hydro,2044,0.0,0.0
948,Storage,Storage Pumped Hydro,2045,0.0,0.0
949,Storage,Storage Pumped Hydro,2046,0.0,0.0
950,Storage,Storage Pumped Hydro,2047,0.0,0.0
951,Storage,Storage Pumped Hydro,2048,0.0,0.0
952,Storage,Storage Pumped Hydro,2049,0.0,0.0
953,Storage,Storage Pumped Hydro,2050,0.0,0.0
954,Storage,Storage Pumped Hydro,2051,0.0,0.0
955,Storage,Storage Pumped Hydro,2052,0.0,0.0
956,Storage,Storage Pumped Hydro,2053,0.0,0.0
957,Storage,Storage Pumped Hydro,2054,0.0,0.0
958,Storage,Storage Pumped Hydro,2055,0.0,0.0
959,Storage,Storage Pumped Hydro,2056,0.0,0.0
960,Storage,Storage Pumped Hydro,2057,0.0,0.0
961,Storage,Storage Pumped Hydro,2058,0.0,0.0
962,Storage,Storage Pumped Hydro,2059,0.0,0.0
963,Storage,Storage Pumped Hydro,2060,0.0,0.0
964,Storage,Storage Pumped Hydro,2061,0.0,0.0
965,Storage,Storage Pumped Hydro,2062,0.0,0.0
966,Storage,Storage Pumped Hydro,2063,0.0,0.0
967,Storage,Storage Pumped Hydro,2064,0.0,0.0
968,Storage,Storage Pumped Hydro,2065,0.0,0.0
969,Waste-to-energy,Waste-to-energy,2015,0.0020661156850110274,0.002066115686830017
970,Waste-to-energy,Waste-to-energy,2016,0.011594035573580186,0.011594035577218165
971,Waste-to-energy,Waste-to-energy,2017,0.020848105856202892,0.02084810585984087
972,Waste-to-energy,Waste-to-energy,2018,0.02983812145794218,0.0298381214543042
973,Waste-to-energy,Waste-to-energy,2019,0.03857387728749018,0.03857387728203321
974,Waste-to-energy,Waste-to-energy,2020,0.04706516826081497,0.04706516826081497
975,Waste-to-energy,Waste-to-energy,2021,0.055321789304798585,0.055321789302979596
976,Waste-to-energy,Waste-to-energy,2022,0.0633535353354091,0.0633535353372281
977,Waste-to-energy,Waste-to-energy,2023,0.07117020127589058,0.07117020127770957
978,Waste-to-energy,Waste-to-energy,2024,0.0787815820403921,0.07878158204403007
979,Waste-to-energy,Waste-to-energy,2025,0.08619747254670074,0.08619747254851973
980,Waste-to-energy,Waste-to-energy,2026,0.09342766771624156,0.09342766771806055
981,Waste-to-energy,Waste-to-energy,2027,0.10048196247043961,0.10048196246862062
982,Waste-to-energy,Waste-to-energy,2028,0.10737015172526299,0.107370151723444
983,Waste-to-energy,Waste-to-energy,2029,0.11410203039486078,0.11410203039304179
984,Waste-to-energy,Waste-to-energy,2030,0.12068739340429602,0.12068739340247703
985,Waste-to-energy,Waste-to-energy,2031,0.12713603567135578,0.1271360356695368
986,Waste-to-energy,Waste-to-energy,2032,0.13345775211564614,0.13345775211564614
987,Waste-to-energy,Waste-to-energy,2033,0.13966233765313518,0.13966233765677316
988,Waste-to-energy,Waste-to-energy,2034,0.14575958720524795,0.14575958720706694
989,Waste-to-energy,Waste-to-energy,2035,0.15175929568977153,0.15175929569159052
990,Waste-to-energy,Waste-to-energy,2036,0.15767125802813098,0.157671258026312
991,Waste-to-energy,Waste-to-energy,2037,0.16350526913447538,0.1635052691326564
992,Waste-to-energy,Waste-to-energy,2038,0.1692711239302298,0.1692711239320488
993,Waste-to-energy,Waste-to-energy,2039,0.1749786173350003,0.1749786173368193
994,Waste-to-energy,Waste-to-energy,2040,0.18063754426839296,0.18063754426657397
995,Waste-to-energy,Waste-to-energy,2041,0.18625769964637584,0.18625769964455685
996,Waste-to-energy,Waste-to-energy,2042,0.19184887838673603,0.191848878390374
997,Waste-to-energy,Waste-to-energy,2043,0.19742087541271758,0.19742087541453657
998,Waste-to-energy,Waste-to-energy,2044,0.20298348564210755,0.20298348564028856
999,Waste-to-energy,Waste-to-energy,2045,0.20854650399087404,0.20854650398905505
1000,Waste-to-energy,Waste-to-energy,2046,0.21411972538589907,0.21411972538408008
1001,Waste-to-energy,Waste-to-energy,2047,0.2197129447304178,0.2197129447322368
1002,Waste-to-energy,Waste-to-energy,2048,0.2253359569585882,0.2253359569604072
1003,Waste-to-energy,Waste-to-energy,2049,0.2309985569863784,0.2309985569845594
1004,Waste-to-energy,Waste-to-energy,2050,0.23671053972793743,0.23671053972611844
1005,Waste-to-energy,Waste-to-energy,2051,0.2356902356902357,0.23569023569023567
1006,Waste-to-energy,Waste-to-energy,2052,0.2356902356902357,0.23569023569023567
1007,Waste-to-energy,Waste-to-energy,2053,0.2356902356902357,0.23569023569023567
1008,Waste-to-energy,Waste-to-energy,2054,0.2356902356902357,0.23569023569023567
1009,Waste-to-energy,Waste-to-energy,2055,0.2356902356902357,0.23569023569023567
1010,Waste-to-energy,Waste-to-energy,2056,0.2356902356902357,0.23569023569023567
1011,Waste-to-energy,Waste-to-energy,2057,0.2356902356902357,0.23569023569023567
1012,Waste-to-energy,Waste-to-energy,2058,0.2356902356902357,0.23569023569023567
1013,Waste-to-energy,Waste-to-energy,2059,0.2356902356902357,0.23569023569023567
1014,Waste-to-energy,Waste-to-energy,2060,0.2356902356902357,0.23569023569023567
1015,Waste-to-energy,Waste-to-energy,2061,0.2356902356902357,0.23569023569023567
1016,Waste-to-energy,Waste-to-energy,2062,0.2356902356902357,0.23569023569023567
1017,Waste-to-energy,Waste-to-energy,2063,0.2356902356902357,0.23569023569023567
1018,Waste-to-energy,Waste-to-energy,2064,0.2356902356902357,0.23569023569023567
1019,Waste-to-energy,Waste-to-energy,2065,0.2356902356902357,0.23569023569023567
1020,Wind (Offshore),Wind (Offshore),2015,0.00451722189609427,0.010427253757370636
1021,Wind (Offshore),Wind (Offshore),2016,0.02515587102243444,0.04509036196395755
1022,Wind (Offshore),Wind (Offshore),2017,0.04457949502830161,0.07726991083472967
1023,Wind (Offshore),Wind (Offshore),2018,0.06283251322020078,0.10708788674673997
1024,Wind (Offshore),Wind (Offshore),2019,0.07995934499194846,0.13466627628076822
1025,Wind (Offshore),Wind (Offshore),2020,0.09600440966460155,0.1601270660175942
1026,Wind (Offshore),Wind (Offshore),2021,0.11101212659559678,0.1835922422760632
1027,Wind (Offshore),Wind (Offshore),2022,0.12502691512054298,0.20518379169516265
1028,Wind (Offshore),Wind (Offshore),2023,0.1380931946041528,0.22502370076836087
1029,Wind (Offshore),Wind (Offshore),2024,0.15025538438931108,0.24323395593091846
1030,Wind (Offshore),Wind (Offshore),2025,0.16155790381890256,0.2599365437636152
1031,Wind (Offshore),Wind (Offshore),2026,0.17204517223581206,0.2752534507017117
1032,Wind (Offshore),Wind (Offshore),2027,0.18176160900475224,0.28930666323867626
1033,Wind (Offshore),Wind (Offshore),2028,0.19075163349043578,0.3022181680134963
1034,Wind (Offshore),Wind (Offshore),2029,0.19905966499936767,0.31410995131591335
1035,Wind (Offshore),Wind (Offshore),2030,0.20673012290353654,0.3251039998140186
1036,Wind (Offshore),Wind (Offshore),2031,0.21380742655310314,0.33532229997217655
1037,Wind (Offshore),Wind (Offshore),2032,0.22033599530550418,0.3448868382256478
1038,Wind (Offshore),Wind (Offshore),2033,0.2263602484817966,0.353919601184316
1039,Wind (Offshore),Wind (Offshore),2034,0.23192460545396898,0.36254257525433786
1040,Wind (Offshore),Wind (Offshore),2035,0.2370734855721821,0.37087774692918174
1041,Wind (Offshore),Wind (Offshore),2036,0.24185130816476885,0.3790471028187312
1042,Wind (Offshore),Wind (Offshore),2037,0.24630249258916592,0.3871726293582469
1043,Wind (Offshore),Wind (Offshore),2038,0.25047145818098215,0.39537631304119714
1044,Wind (Offshore),Wind (Offshore),2039,0.2544026243267581,0.4037801404192578
1045,Wind (Offshore),Wind (Offshore),2040,0.25814041034755064,0.41250609792768955
1046,Wind (Offshore),Wind (Offshore),2041,0.2617292356080725,0.42167617205996066
1047,Wind (Offshore),Wind (Offshore),2042,0.2652135194221046,0.4314123493968509
1048,Wind (Offshore),Wind (Offshore),2043,0.26863768118346343,0.4418366164318286
1049,Wind (Offshore),Wind (Offshore),2044,0.2720461402350338,0.4530709596001543
1050,Wind (Offshore),Wind (Offshore),2045,0.27548331588332076,0.4652373654244002
1051,Wind (Offshore),Wind (Offshore),2046,0.2789936275148648,0.47845782042713836
1052,Wind (Offshore),Wind (Offshore),2047,0.28262149447982665,0.49285431116004474
1053,Wind (Offshore),Wind (Offshore),2048,0.28641133610653924,0.5085488240292761
1054,Wind (Offshore),Wind (Offshore),2049,0.2904075717451633,0.5256633456156123
1055,Wind (Offshore),Wind (Offshore),2050,0.2946546207604115,0.544319862354314
1056,Wind (Offshore),Wind (Offshore),2051,0.2919254658385093,0.5346938775510205
1057,Wind (Offshore),Wind (Offshore),2052,0.2919254658385093,0.5346938775510205
1058,Wind (Offshore),Wind (Offshore),2053,0.2919254658385093,0.5346938775510205
1059,Wind (Offshore),Wind (Offshore),2054,0.2919254658385093,0.5346938775510205
1060,Wind (Offshore),Wind (Offshore),2055,0.2919254658385093,0.5346938775510205
1061,Wind (Offshore),Wind (Offshore),2056,0.2919254658385093,0.5346938775510205
1062,Wind (Offshore),Wind (Offshore),2057,0.2919254658385093,0.5346938775510205
1063,Wind (Offshore),Wind (Offshore),2058,0.2919254658385093,0.5346938775510205
1064,Wind (Offshore),Wind (Offshore),2059,0.2919254658385093,0.5346938775510205
1065,Wind (Offshore),Wind (Offshore),2060,0.2919254658385093,0.5346938775510205
1066,Wind (Offshore),Wind (Offshore),2061,0.2919254658385093,0.5346938775510205
1067,Wind (Offshore),Wind (Offshore),2062,0.2919254658385093,0.5346938775510205
1068,Wind (Offshore),Wind (Offshore),2063,0.2919254658385093,0.5346938775510205
1069,Wind (Offshore),Wind (Offshore),2064,0.2919254658385093,0.5346938775510205
1070,Wind (Offshore),Wind (Offshore),2065,0.2919254658385093,0.5346938775510205
1071,Wind (Onshore),Wind (Onshore),2015,-0.0020000000440631993,
1072,Wind (Onshore),Wind (Onshore),2016,0.01740342854463961,
1073,Wind (Onshore),Wind (Onshore),2017,0.0357874285618891,
1074,Wind (Onshore),Wind (Onshore),2018,0.05318399998941459,
1075,Wind (Onshore),Wind (Onshore),2019,0.06962514284532517,
1076,Wind (Onshore),Wind (Onshore),2020,0.085142857140454,
1077,Wind (Onshore),Wind (Onshore),2021,0.09976914286380634,
1078,Wind (Onshore),Wind (Onshore),2022,0.11353600001166342,
1079,Wind (Onshore),Wind (Onshore),2023,0.1264754285730305,
1080,Wind (Onshore),Wind (Onshore),2024,0.13861942857329268,
1081,Wind (Onshore),Wind (Onshore),2025,0.1500000000014552,
1082,Wind (Onshore),Wind (Onshore),2026,0.1606491428683512,
1083,Wind (Onshore),Wind (Onshore),2027,0.17059885715571,
1084,Wind (Onshore),Wind (Onshore),2028,0.17988114285981283,
1085,Wind (Onshore),Wind (Onshore),2029,0.1885280000133207,
1086,Wind (Onshore),Wind (Onshore),2030,0.196571428590687,
1087,Wind (Onshore),Wind (Onshore),2031,0.20404342858091695,
1088,Wind (Onshore),Wind (Onshore),2032,0.21097600000939565,
1089,Wind (Onshore),Wind (Onshore),2033,0.2174011428724043,
1090,Wind (Onshore),Wind (Onshore),2034,0.22335085716622416,
1091,Wind (Onshore),Wind (Onshore),2035,0.22885714287258452,
1092,Wind (Onshore),Wind (Onshore),2036,0.23395200000959449,
1093,Wind (Onshore),Wind (Onshore),2037,0.23866742858081125,
1094,Wind (Onshore),Wind (Onshore),2038,0.24303542858251603,
1095,Wind (Onshore),Wind (Onshore),2039,0.24708800001099007,
1096,Wind (Onshore),Wind (Onshore),2040,0.25085714285523864,
1097,Wind (Onshore),Wind (Onshore),2041,0.2543748571333708,
1098,Wind (Onshore),Wind (Onshore),2042,0.25767314286349574,
1099,Wind (Onshore),Wind (Onshore),2043,0.2607840000127908,
1100,Wind (Onshore),Wind (Onshore),2044,0.2637394285702612,
1101,Wind (Onshore),Wind (Onshore),2045,0.2665714285685681,
1102,Wind (Onshore),Wind (Onshore),2046,0.26931200001126854,
1103,Wind (Onshore),Wind (Onshore),2047,0.27199314287281595,
1104,Wind (Onshore),Wind (Onshore),2048,0.27464685714949155,
1105,Wind (Onshore),Wind (Onshore),2049,0.2773051428666804,
1106,Wind (Onshore),Wind (Onshore),2050,0.28000000001338776,
1107,Wind (Onshore),Wind (Onshore),2051,0.28,
1108,Wind (Onshore),Wind (Onshore),2052,0.28,
1109,Wind (Onshore),Wind (Onshore),2053,0.28,
1110,Wind (Onshore),Wind (Onshore),2054,0.28,
1111,Wind (Onshore),Wind (Onshore),2055,0.28,
1112,Wind (Onshore),Wind (Onshore),2056,0.28,
1113,Wind (Onshore),Wind (Onshore),2057,0.28,
1114,Wind (Onshore),Wind (Onshore),2058,0.28,
1115,Wind (Onshore),Wind (Onshore),2059,0.28,
1116,Wind (Onshore),Wind (Onshore),2060,0.28,
1117,Wind (Onshore),Wind (Onshore),2061,0.28,
1118,Wind (Onshore),Wind (Onshore),2062,0.28,
1119,Wind (Onshore),Wind (Onshore),2063,0.28,
1120,Wind (Onshore),Wind (Onshore),2064,0.28,
1121,Wind (Onshore),Wind (Onshore),2065,0.28,
